ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
0002-9947,TRANSACTIONS OF THE AMERICAN MATHEMATICAL SOCIETY,0.0,2.0,0.0
0034-6861,REVIEWS OF MODERN PHYSICS,0.0,44.0,0.0
0020-7748,INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS,0.0,15.0,0.0
J. Mind Theory,J. Mind Theory,0.0,2.0,0.0
"MEMORY EVOLUTIVE SYSTEMS: HIERARCHY, EMERGENCE, COGNITION","MEMORY EVOLUTIVE SYSTEMS: HIERARCHY, EMERGENCE, COGNITION",0.0,1.0,0.0
Cahiers de Topologie et Geometrie Differentielle Categoriques,Cahiers de Topologie et Geometrie Differentielle Categoriques,0.0,1.0,0.0
J PROGR BIO IN PRESS,J PROGR BIO IN PRESS,0.0,1.0,0.0
Troubador,Troubador,0.0,1.0,0.0
Versuch einer Konkretion des Geistigen,Versuch einer Konkretion des Geistigen,0.0,1.0,0.0
Macmillan. Reprinted with corrections,Macmillan. Reprinted with corrections,0.0,1.0,0.0
0167-2789,PHYSICA D-NONLINEAR PHENOMENA,0.0,85.0,0.0
0378-4754,MATHEMATICS AND COMPUTERS IN SIMULATION,0.0,6.0,0.0
1476-945X,ECOLOGICAL COMPLEXITY,0.0,14.0,0.0
0140-1750,JOURNAL OF SOCIAL AND BIOLOGICAL STRUCTURES,0.0,3.0,0.0
0031-8949,PHYSICA SCRIPTA,0.0,4.0,0.0
1092-7026,SYSTEMS RESEARCH AND BEHAVIORAL SCIENCE,0.0,5.0,0.0
0164-0925,ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS,0.0,2.0,0.0
W. Roux' Archly fur Entwicklungsmechanik,W. Roux' Archly fur Entwicklungsmechanik,0.0,1.0,0.0
Trans. Am. Math. Soc,Trans. Am. Math. Soc,0.0,1.0,0.0
0031-8248,PHILOSOPHY OF SCIENCE,0.0,5.0,0.0
1746-0751,REGENERATIVE MEDICINE,0.0,2.0,0.0
0960-1295,MATHEMATICAL STRUCTURES IN COMPUTER SCIENCE,0.0,2.0,0.0
1221-1451,ROMANIAN REPORTS IN PHYSICS,0.0,1.0,0.0
0094-243X,COMPUTING ANTICIPATORY SYSTEMS: CASYS - FIRST INTERNATIONAL CONFERENCE,0.0,11.0,0.0
0308-1079,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,0.0,7.0,0.0
2078-2489,INFORMATION,0.0,1.0,0.0
arXiv:1201.2069 [q-bio.OT],arXiv:1201.2069 [q-bio.OT],0.0,1.0,0.0
FORESIGHT,FORESIGHT,0.0,2.0,0.0
IFSR INT SERIES SYST,IFSR INT SERIES SYST,0.0,2.0,0.0
Mathematica Japonicae,Mathematica Japonicae,0.0,1.0,0.0
Actes du Congres International des Mathematiciens,Actes du Congres International des Mathematiciens,0.0,1.0,0.0
2042-8898,INTERFACE FOCUS,0.0,5.0,0.0
1355-2198,STUDIES IN HISTORY AND PHILOSOPHY OF MODERN PHYSICS,0.0,7.0,0.0
0169-3867,BIOLOGY & PHILOSOPHY,0.0,12.0,0.0
MORGAN KAUFMANN SERI,MORGAN KAUFMANN SERI,0.0,1.0,0.0
BULL MATH BIOPHYS,BULL MATH BIOPHYS,0.0,23.0,0.0
ELECTRONIC PROCEEDINGS IN THEORETICAL COMPUTER SCIENCE,ELECTRONIC PROCEEDINGS IN THEORETICAL COMPUTER SCIENCE,0.0,1.0,0.0
arXiv: 1403.6957,arXiv: 1403.6957,0.0,1.0,0.0
Encyclopedia of Mathematics and Its Applications,Encyclopedia of Mathematics and Its Applications,0.0,1.0,0.0
Progress in Biophysics & Molecular Biology,Progress in Biophysics & Molecular Biology,0.0,2.0,0.0
PROGR BIOPHYSICS M C,PROGR BIOPHYSICS M C,0.0,1.0,0.0
Special issue on Integral Biomathics: The Necessary Conjunction of the Western and Eastern Thought Traditions for Exploring the Nature of Mind and Life,Special issue on Integral Biomathics: The Necessary Conjunction of the Western and Eastern Thought Traditions for Exploring the Nature of Mind and Life,0.0,1.0,0.0
J PROGR BIOPHYSICS C,J PROGR BIOPHYSICS C,0.0,1.0,0.0
1139-9287,ACTAS ESPANOLAS DE PSIQUIATRIA,0.0,1.0,0.0
1745-1361,IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,0.0,1.0,0.0
0010-3640,COMMUNICATIONS ON PURE AND APPLIED MATHEMATICS,0.0,1.0,0.0
0019-9958,INFORMATION AND CONTROL,0.0,8.0,0.0
Syntheses,Syntheses,0.0,1.0,0.0
Nat. phenomenology Issues Contemp. phenomenology cognitive Sci.,Nat. phenomenology Issues Contemp. phenomenology cognitive Sci.,0.0,1.0,0.0
The British Journal for the Philosophy of Science,The British Journal for the Philosophy of Science,0.0,1.0,0.0
1094-6977,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,0.0,3.0,0.0
1063-6560,EVOLUTIONARY COMPUTATION,0.0,14.0,0.0
1382-6905,JOURNAL OF COMBINATORIAL OPTIMIZATION,0.0,5.0,0.0
0295-5075,EPL,0.0,30.0,0.0
0962-8452,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0.0,110.0,0.0
2470-0045,PHYSICAL REVIEW E,0.0,70.0,0.0
0018-9219,PROCEEDINGS OF THE IEEE,0.0,11.0,0.0
1751-8113,JOURNAL OF PHYSICS A-MATHEMATICAL AND THEORETICAL,0.0,4.0,0.0
0022-3751,JOURNAL OF PHYSIOLOGY-LONDON,0.0,67.0,0.0
0098-3500,ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,0.0,3.0,0.0
0147-006X,ANNUAL REVIEW OF NEUROSCIENCE,0.0,21.0,0.0
0953-816X,EUROPEAN JOURNAL OF NEUROSCIENCE,0.0,23.0,0.0
0006-8977,BRAIN BEHAVIOR AND EVOLUTION,0.0,2.0,0.0
1364-503X,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,0.0,21.0,0.0
1662-5153,FRONTIERS IN BEHAVIORAL NEUROSCIENCE,0.0,2.0,0.0
"Journal of undergraduate neuroscience education : JUNE : a publication of FUN, Faculty for Undergraduate Neuroscience","Journal of undergraduate neuroscience education : JUNE : a publication of FUN, Faculty for Undergraduate Neuroscience",0.0,1.0,0.0
Proc. R. Soc. Lond. B,Proc. R. Soc. Lond. B,0.0,4.0,0.0
"SfN, ABSTRACTS, 53605","SfN, ABSTRACTS, 53605",0.0,1.0,0.0
0377-0427,JOURNAL OF COMPUTATIONAL AND APPLIED MATHEMATICS,0.0,6.0,0.0
1078-0947,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,0.0,1.0,0.0
2102-6238,JOURNAL OF THE SFDS,0.0,1.0,0.0
0014-4754,EXPERIENTIA,0.0,5.0,0.0
0928-4257,JOURNAL OF PHYSIOLOGY-PARIS,0.0,9.0,0.0
Ricerche di Matematica,Ricerche di Matematica,0.0,1.0,0.0
Lect Notes Semin Interdiscip Mat,Lect Notes Semin Interdiscip Mat,0.0,1.0,0.0
0165-0173,BRAIN RESEARCH REVIEWS,0.0,7.0,0.0
0340-7594,JOURNAL OF COMPARATIVE PHYSIOLOGY,0.0,21.0,0.0
0301-0082,PROGRESS IN NEUROBIOLOGY,0.0,18.0,0.0
0360-0300,COMPUTING SURVEYS,0.0,3.0,0.0
0022-3077,JOURNAL OF NEUROPHYSIOLOGY,0.0,134.0,0.0
Perception and the Physical World,Perception and the Physical World,0.0,1.0,0.0
Perception,Perception,0.0,2.0,0.0
0378-5955,HEARING RESEARCH,0.0,21.0,0.0
0129-0657,INTERNATIONAL JOURNAL OF NEURAL SYSTEMS,0.0,10.0,0.0
Math. Comput. Simul.,Math. Comput. Simul.,0.0,1.0,0.0
0271-678X,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,0.0,6.0,0.0
0954-898X,NETWORK-COMPUTATION IN NEURAL SYSTEMS,0.0,19.0,0.0
0740-3232,JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION,0.0,3.0,0.0
1745-6150,BIOLOGY DIRECT,0.0,51.0,0.0
1539-3755,PHYSICAL REVIEW E,0.0,185.0,0.0
0006-8993,BRAIN RESEARCH,0.0,52.0,0.0
0022-2496,JOURNAL OF MATHEMATICAL PSYCHOLOGY,0.0,14.0,0.0
1741-2560,JOURNAL OF NEURAL ENGINEERING,0.0,6.0,0.0
0959-4388,CURRENT OPINION IN NEUROBIOLOGY,0.0,29.0,0.0
1380-7870,LIFETIME DATA ANALYSIS,0.0,1.0,0.0
0165-0270,JOURNAL OF NEUROSCIENCE METHODS,0.0,25.0,0.0
0306-4522,NEUROSCIENCE,0.0,28.0,0.0
0021-2180,ISRAEL JOURNAL OF MEDICAL SCIENCES,0.0,1.0,0.0
1367-2630,NEW JOURNAL OF PHYSICS,0.0,25.0,0.0
1662-453X,FRONTIERS IN NEUROSCIENCE,0.0,3.0,0.0
0079-9963,"RECENT PROGRESS IN HORMONE RESEARCH, VOL 50: PROCEEDINGS OF THE 1993 LAURENTIAN HORMONE CONFERENCE",0.0,1.0,0.0
0014-4886,EXPERIMENTAL NEUROLOGY,0.0,5.0,0.0
1054-1500,CHAOS,0.0,55.0,0.0
1863-2653,BRAIN STRUCTURE & FUNCTION,0.0,2.0,0.0
1050-2947,PHYSICAL REVIEW A,0.0,19.0,0.0
0013-9580,EPILEPSIA,0.0,4.0,0.0
0736-0258,JOURNAL OF CLINICAL NEUROPHYSIOLOGY,0.0,1.0,0.0
0920-1211,EPILEPSY RESEARCH,0.0,4.0,0.0
0018-9294,IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,0.0,17.0,0.0
0169-2607,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0.0,11.0,0.0
0041-0101,TOXICON,0.0,3.0,0.0
Ann. Biomed. Eng.,Ann. Biomed. Eng.,0.0,2.0,0.0
EXTRACTING KNOWLEDGE FROM TIME SERIES: AN INTRODUCTION TO NONLINEAR EMPIRICAL MODELING,EXTRACTING KNOWLEDGE FROM TIME SERIES: AN INTRODUCTION TO NONLINEAR EMPIRICAL MODELING,0.0,1.0,0.0
Cold Spring Harb. Perspect. Med.,Cold Spring Harb. Perspect. Med.,0.0,2.0,0.0
Front. Comput. Neurosci.,Front. Comput. Neurosci.,0.0,2.0,0.0
Appl. Math. Inf. Sci.,Appl. Math. Inf. Sci.,0.0,2.0,0.0
0022-4715,JOURNAL OF STATISTICAL PHYSICS,0.0,18.0,0.0
0031-9333,PHYSIOLOGICAL REVIEWS,0.0,25.0,0.0
1388-2457,CLINICAL NEUROPHYSIOLOGY,0.0,3.0,0.0
Dyn Syst Turbulence Warwick,Dyn Syst Turbulence Warwick,0.0,1.0,0.0
0048-5772,PSYCHOPHYSIOLOGY,0.0,1.0,0.0
0943-4062,COMPUTATIONAL STATISTICS,0.0,1.0,0.0
0196-0709,AMERICAN JOURNAL OF OTOLARYNGOLOGY,0.0,1.0,0.0
0022-2151,JOURNAL OF LARYNGOLOGY AND OTOLOGY,0.0,1.0,0.0
0029-599X,NUMERISCHE MATHEMATIK,0.0,4.0,0.0
0030-6665,OTOLARYNGOLOGIC CLINICS OF NORTH AMERICA,0.0,1.0,0.0
0168-0102,NEUROSCIENCE RESEARCH,0.0,5.0,0.0
1474-4422,LANCET NEUROLOGY,0.0,3.0,0.0
0020-6091,AUDIOLOGY,0.0,1.0,0.0
1048-5252,JOURNAL OF NONPARAMETRIC STATISTICS,0.0,1.0,0.0
1069-9384,PSYCHONOMIC BULLETIN & REVIEW,0.0,2.0,0.0
0149-7634,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,0.0,13.0,0.0
0035-9246,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL,0.0,11.0,0.0
0033-3123,PSYCHOMETRIKA,0.0,4.0,0.0
Neuroscience,Neuroscience,0.0,2.0,0.0
arXiv preprint math/0603084,arXiv preprint math/0603084,0.0,1.0,0.0
Statistical Science,Statistical Science,0.0,1.0,0.0
1471-2288,BMC MEDICAL RESEARCH METHODOLOGY,0.0,1.0,0.0
2326-8298,"ANNUAL REVIEW OF STATISTICS AND ITS APPLICATION, VOL 3",0.0,1.0,0.0
0066-4200,ANNUAL REVIEW OF INFORMATION SCIENCE AND TECHNOLOGY,0.0,1.0,0.0
1470-160X,ECOLOGICAL INDICATORS,0.0,5.0,0.0
arXiv:cond-mat/9902341,arXiv:cond-mat/9902341,0.0,1.0,0.0
Revue des Questions Scientifiques,Revue des Questions Scientifiques,0.0,1.0,0.0
Intellectica,Intellectica,0.0,1.0,0.0
Information and Control,Information and Control,0.0,1.0,0.0
Biology and Philosophy,Biology and Philosophy,0.0,2.0,0.0
Trends Ecol. Evol.,Trends Ecol. Evol.,0.0,1.0,0.0
J. Evol. Biol.,J. Evol. Biol.,0.0,1.0,0.0
Biol. Theory,Biol. Theory,0.0,1.0,0.0
PLoS One,PLoS One,0.0,8.0,0.0
0005-8580,BELL SYSTEM TECHNICAL JOURNAL,0.0,12.0,0.0
2054-5703,ROYAL SOCIETY OPEN SCIENCE,0.0,1.0,0.0
0097-8485,COMPUTERS & CHEMISTRY,0.0,8.0,0.0
R. Soc. Interface Focus,R. Soc. Interface Focus,0.0,1.0,0.0
0885-6125,MACHINE LEARNING,0.0,23.0,0.0
0196-8858,ADVANCES IN APPLIED MATHEMATICS,0.0,5.0,0.0
1877-0509,"17TH ASIA PACIFIC SYMPOSIUM ON INTELLIGENT AND EVOLUTIONARY SYSTEMS, IES2013",0.0,7.0,0.0
0273-0979,BULLETIN OF THE AMERICAN MATHEMATICAL SOCIETY,0.0,10.0,0.0
0033-2879,PSYCHOLOGICA BELGICA,0.0,2.0,0.0
0929-6174,JOURNAL OF QUANTITATIVE LINGUISTICS,0.0,2.0,0.0
FOUNDATIONS AND TRENDS IN MACHINE LEARNING,FOUNDATIONS AND TRENDS IN MACHINE LEARNING,0.0,3.0,0.0
Technical Report 6062,Technical Report 6062,0.0,2.0,0.0
Proceedings of the Human Factors and Ergonomics Society Annual Meeting,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,0.0,2.0,0.0
1571-0645,PHYSICS OF LIFE REVIEWS,0.0,30.0,0.0
0340-5443,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0.0,16.0,0.0
Found Human Behav,Found Human Behav,0.0,1.0,0.0
Sci. Rep.,Sci. Rep.,0.0,1.0,0.0
J Nat. Resour. Policy Res.,J Nat. Resour. Policy Res.,0.0,1.0,0.0
Phys. Rev: letT,Phys. Rev: letT,0.0,1.0,0.0
0370-1573,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,0.0,39.0,0.0
1368-4302,GROUP PROCESSES & INTERGROUP RELATIONS,0.0,1.0,0.0
0743-9156,JOURNAL OF PUBLIC POLICY & MARKETING,0.0,1.0,0.0
0025-1909,MANAGEMENT SCIENCE,0.0,3.0,0.0
Epl,Epl,0.0,1.0,0.0
0045-7949,COMPUTERS & STRUCTURES,0.0,2.0,0.0
1045-2249,BEHAVIORAL ECOLOGY,0.0,11.0,0.0
0040-5809,THEORETICAL POPULATION BIOLOGY,0.0,77.0,0.0
1381-1231,JOURNAL OF HEURISTICS,0.0,1.0,0.0
0008-347X,CANADIAN ENTOMOLOGIST,0.0,1.0,0.0
0950-7051,KNOWLEDGE-BASED SYSTEMS,0.0,2.0,0.0
0941-0643,NEURAL COMPUTING & APPLICATIONS,0.0,4.0,0.0
0003-3472,ANIMAL BEHAVIOUR,0.0,26.0,0.0
0925-5001,JOURNAL OF GLOBAL OPTIMIZATION,0.0,4.0,0.0
0305-0548,COMPUTERS & OPERATIONS RESEARCH,0.0,6.0,0.0
Animal Ecology,Animal Ecology,0.0,2.0,0.0
Biometrics Bull,Biometrics Bull,0.0,1.0,0.0
1389-1286,COMPUTER NETWORKS,0.0,3.0,0.0
1478-3967,PHYSICAL BIOLOGY,0.0,35.0,0.0
0378-1119,GENE,0.0,36.0,0.0
1860-6768,BIOTECHNOLOGY JOURNAL,0.0,7.0,0.0
0006-4971,BLOOD,0.0,20.0,0.0
Nano Commun. Networks,Nano Commun. Networks,0.0,1.0,0.0
Progress in Biophysics and Molecular Biology,Progress in Biophysics and Molecular Biology,0.0,1.0,0.0
In Silico Biology,In Silico Biology,0.0,11.0,0.0
J. Discrete Algoritms,J. Discrete Algoritms,0.0,1.0,0.0
CODON EVOLUTION: MECHANISMS AND MODELS,CODON EVOLUTION: MECHANISMS AND MODELS,0.0,1.0,0.0
Molecular Genetics of Bacteria,Molecular Genetics of Bacteria,0.0,1.0,0.0
0304-4165,BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,0.0,7.0,0.0
0959-440X,CURRENT OPINION IN STRUCTURAL BIOLOGY,0.0,30.0,0.0
0968-0004,TRENDS IN BIOCHEMICAL SCIENCES,0.0,44.0,0.0
0006-291X,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,0.0,45.0,0.0
0020-0190,INFORMATION PROCESSING LETTERS,0.0,4.0,0.0
0031-899X,PHYSICAL REVIEW,0.0,7.0,0.0
0966-842X,TRENDS IN MICROBIOLOGY,0.0,26.0,0.0
0269-2139,PROTEIN ENGINEERING,0.0,12.0,0.0
0006-3525,BIOPOLYMERS,0.0,16.0,0.0
1547-6286,RNA BIOLOGY,0.0,8.0,0.0
0250-5991,JOURNAL OF BIOSCIENCES,0.0,7.0,0.0
1545-9993,NATURE STRUCTURAL & MOLECULAR BIOLOGY,0.0,10.0,0.0
1471-0056,NATURE REVIEWS GENETICS,0.0,108.0,0.0
0939-4451,AMINO ACIDS,0.0,13.0,0.0
0261-4189,EMBO JOURNAL,0.0,79.0,0.0
0021-9193,JOURNAL OF BACTERIOLOGY,0.0,111.0,0.0
0950-382X,MOLECULAR MICROBIOLOGY,0.0,35.0,0.0
0739-1102,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,0.0,11.0,0.0
0192-8651,JOURNAL OF COMPUTATIONAL CHEMISTRY,0.0,33.0,0.0
0961-8368,PROTEIN SCIENCE,0.0,23.0,0.0
0969-2126,STRUCTURE,0.0,17.0,0.0
1549-9618,JOURNAL OF CHEMICAL THEORY AND COMPUTATION,0.0,4.0,0.0
0378-1097,FEMS MICROBIOLOGY LETTERS,0.0,10.0,0.0
0925-2738,JOURNAL OF BIOMOLECULAR NMR,0.0,1.0,0.0
1072-8368,NATURE STRUCTURAL BIOLOGY,0.0,11.0,0.0
ADV INTELLIGENT SYST,ADV INTELLIGENT SYST,0.0,1.0,0.0
Nature,Nature,0.0,26.0,0.0
Nat. Protoc,Nat. Protoc,0.0,1.0,0.0
0269-8463,FUNCTIONAL ECOLOGY,0.0,8.0,0.0
1461-023X,ECOLOGY LETTERS,0.0,32.0,0.0
0014-3820,EVOLUTION,0.0,63.0,0.0
0012-9658,ECOLOGY,0.0,70.0,0.0
0169-5347,TRENDS IN ECOLOGY & EVOLUTION,0.0,55.0,0.0
0066-4162,ANNUAL REVIEW OF ECOLOGY AND SYSTEMATICS,0.0,17.0,0.0
0923-2508,RESEARCH IN MICROBIOLOGY,0.0,5.0,0.0
0362-546X,NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS,0.0,9.0,0.0
0022-247X,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,0.0,21.0,0.0
arXiv preprint arXiv:1402.7320,arXiv preprint arXiv:1402.7320,0.0,1.0,0.0
"Wildlife: Destruction, Conservation and Biodiversity.","Wildlife: Destruction, Conservation and Biodiversity.",0.0,1.0,0.0
Nonlinear Dynam. Syst. Theory,Nonlinear Dynam. Syst. Theory,0.0,1.0,0.0
0003-6072,ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,0.0,6.0,0.0
0035-7596,ROCKY MOUNTAIN JOURNAL OF MATHEMATICS,0.0,4.0,0.0
1951-6355,EUROPEAN PHYSICAL JOURNAL-SPECIAL TOPICS,0.0,6.0,0.0
0218-1274,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,0.0,24.0,0.0
1437-4781,FOREST PATHOLOGY,0.0,1.0,0.0
Human Ecology Review,Human Ecology Review,0.0,1.0,0.0
Journal fur Betriebswirtschaft,Journal fur Betriebswirtschaft,0.0,1.0,0.0
1471-2164,BMC GENOMICS,0.0,39.0,0.0
1018-4864,TELECOMMUNICATION SYSTEMS,0.0,2.0,0.0
1527-8204,ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS,0.0,5.0,0.0
Nucleic Acids Res.,Nucleic Acids Res.,0.0,6.0,0.0
IACR Cryptology ePrint Archive,IACR Cryptology ePrint Archive,0.0,1.0,0.0
Aspects of Molecular Computing,Aspects of Molecular Computing,0.0,1.0,0.0
Nonlinear Dyn.,Nonlinear Dyn.,0.0,1.0,0.0
Mul- timed. Tools Appl,Mul- timed. Tools Appl,0.0,1.0,0.0
J. Zhejiang Univ. Technol.,J. Zhejiang Univ. Technol.,0.0,1.0,0.0
Supercedes FIPS PUB 140-1,Supercedes FIPS PUB 140-1,0.0,1.0,0.0
Multimedia Tools Appl.,Multimedia Tools Appl.,0.0,1.0,0.0
arXiv preprint arXiv:1101. 2577,arXiv preprint arXiv:1101. 2577,0.0,1.0,0.0
1748-3387,NATURE NANOTECHNOLOGY,0.0,16.0,0.0
1439-4227,CHEMBIOCHEM,0.0,17.0,0.0
1556-603X,IEEE COMPUTATIONAL INTELLIGENCE MAGAZINE,0.0,6.0,0.0
Natural Computing,Natural Computing,0.0,11.0,0.0
DNA Computing and Molecular Programming,DNA Computing and Molecular Programming,0.0,1.0,0.0
DNA Computing,DNA Computing,0.0,3.0,0.0
1059-7123,ADAPTIVE BEHAVIOR,0.0,19.0,0.0
1353-3452,SCIENCE AND ENGINEERING ETHICS,0.0,1.0,0.0
0033-183X,PROTOPLASMA,0.0,12.0,0.0
0721-7595,JOURNAL OF PLANT GROWTH REGULATION,0.0,3.0,0.0
1431-6730,BIOLOGICAL CHEMISTRY,0.0,6.0,0.0
0033-5770,QUARTERLY REVIEW OF BIOLOGY,0.0,20.0,0.0
0077-8923,CLOSURE: EMERGENT ORGANIZATIONS AND THEIR DYNAMICS,0.0,14.0,0.0
PLANT SIGNALING & BEHAVIOR,PLANT SIGNALING & BEHAVIOR,0.0,7.0,0.0
AoB Plants,AoB Plants,0.0,1.0,0.0
Front. Psychol.,Front. Psychol.,0.0,1.0,0.0
0956-7976,PSYCHOLOGICAL SCIENCE,0.0,6.0,0.0
0006-8101,BOTANICAL REVIEW,0.0,7.0,0.0
Bulgarian Journal of Plant Physiology,Bulgarian Journal of Plant Physiology,0.0,1.0,0.0
PLANT BEHAVIOUR AND INTELLIGENCE,PLANT BEHAVIOUR AND INTELLIGENCE,0.0,1.0,0.0
Protobiology: Physical Basis of Biology,Protobiology: Physical Basis of Biology,0.0,9.0,0.0
1563-5147,MATHEMATICAL PROBLEMS IN ENGINEERING,0.0,1.0,0.0
1536-0040,SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS,0.0,3.0,0.0
1078-8956,NATURE MEDICINE,0.0,24.0,0.0
0028-4793,NEW ENGLAND JOURNAL OF MEDICINE,0.0,18.0,0.0
0895-7177,MATHEMATICAL AND COMPUTER MODELLING,0.0,36.0,0.0
0065-2776,"ADVANCES IN IMMUNOLOGY, VOL 90: CANCER IMMUNOTHERAPY",0.0,2.0,0.0
JOURNAL OF ONCOLOGY,JOURNAL OF ONCOLOGY,0.0,1.0,0.0
Funkcial. Ekvac.,Funkcial. Ekvac.,0.0,1.0,0.0
International Journal of Applied Mathematics and Computer Science,International Journal of Applied Mathematics and Computer Science,0.0,2.0,0.0
1044-579X,SEMINARS IN CANCER BIOLOGY,0.0,8.0,0.0
0375-9601,PHYSICS LETTERS A,0.0,65.0,0.0
0730-2312,JOURNAL OF CELLULAR BIOCHEMISTRY,0.0,6.0,0.0
0960-0779,CHAOS SOLITONS & FRACTALS,0.0,39.0,0.0
0167-7659,CANCER AND METASTASIS REVIEWS,0.0,3.0,0.0
0903-4641,APMIS,0.0,2.0,0.0
1007-5704,COMMUNICATIONS IN NONLINEAR SCIENCE AND NUMERICAL SIMULATION,0.0,12.0,0.0
Z. Math. Phys.,Z. Math. Phys.,0.0,1.0,0.0
J. Math. Pures Appl,J. Math. Pures Appl,0.0,1.0,0.0
0732-183X,JOURNAL OF CLINICAL ONCOLOGY,0.0,6.0,0.0
2150-5594,VIRULENCE,0.0,1.0,0.0
1201-3390,DYNAMICS OF CONTINUOUS DISCRETE AND IMPULSIVE SYSTEMS-SERIES A-MATHEMATICAL ANALYSIS,0.0,2.0,0.0
0169-409X,ADVANCED DRUG DELIVERY REVIEWS,0.0,6.0,0.0
J. Phys. A,J. Phys. A,0.0,1.0,0.0
Angiogenesis,Angiogenesis,0.0,3.0,0.0
Advances in cancer research,Advances in cancer research,0.0,1.0,0.0
0011-1643,CROATICA CHEMICA ACTA,0.0,1.0,0.0
0829-8211,BIOCHEMISTRY AND CELL BIOLOGY-BIOCHIMIE ET BIOLOGIE CELLULAIRE,0.0,4.0,0.0
0178-515X,BIOPROCESS ENGINEERING,0.0,2.0,0.0
0951-208X,BIOTECHNOLOGY TECHNIQUES,0.0,1.0,0.0
0301-4622,BIOPHYSICAL CHEMISTRY,0.0,44.0,0.0
0232-766X,BIOMEDICA BIOCHIMICA ACTA,0.0,4.0,0.0
0094-8276,GEOPHYSICAL RESEARCH LETTERS,0.0,1.0,0.0
0001-4842,ACCOUNTS OF CHEMICAL RESEARCH,0.0,7.0,0.0
1063-7761,JOURNAL OF EXPERIMENTAL AND THEORETICAL PHYSICS,0.0,1.0,0.0
2211-3398,CURRENT OPINION IN CHEMICAL ENGINEERING,0.0,1.0,0.0
Complexity,Complexity,0.0,5.0,0.0
"SYSTEMS BIOLOGY IN PRACTICE: CONCEPTS, IMPLEMENTATION AND APPLICATION","SYSTEMS BIOLOGY IN PRACTICE: CONCEPTS, IMPLEMENTATION AND APPLICATION",0.0,2.0,0.0
0035-9009,QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY,0.0,1.0,0.0
1520-6106,JOURNAL OF PHYSICAL CHEMISTRY B,0.0,21.0,0.0
1094-687X,"2007 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY, VOLS 1-16",0.0,3.0,0.0
0169-7439,CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,0.0,12.0,0.0
0036-1445,SIAM REVIEW,0.0,33.0,0.0
1609-0985,JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,0.0,1.0,0.0
Phys. Rev. E,Phys. Rev. E,0.0,8.0,0.0
Electroencephalogr. Clin. Neurophysiol.,Electroencephalogr. Clin. Neurophysiol.,0.0,1.0,0.0
Epilepsy Behav,Epilepsy Behav,0.0,2.0,0.0
IEEE Signal Process. Mag.,IEEE Signal Process. Mag.,0.0,1.0,0.0
J. of Basic Engin. Trans. of ASME,J. of Basic Engin. Trans. of ASME,0.0,1.0,0.0
Int. J. Comput. Sci. Issues,Int. J. Comput. Sci. Issues,0.0,1.0,0.0
1557-170X,2011 ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC),0.0,5.0,0.0
1053-587X,IEEE TRANSACTIONS ON SIGNAL PROCESSING,0.0,3.0,0.0
0161-6412,NEUROLOGICAL RESEARCH,0.0,1.0,0.0
J. Latex Class Files,J. Latex Class Files,0.0,1.0,0.0
